deposit,stake,currency_condition,fixed_income,net_revenue,revenue_share,revenue_share_cpa,currency_fixed_income,cpa_at,cpa_simulated_at,cpa_affiliate_at,registered_at,first_deposit_at,id,fx_partner_id,account_report_id,is_cpa_betenlace,is_cpa_partner,is_first_deposit_count,max_revenue_share,max_revenue_share_cpa,max_revenue_share_at,max_revenue_share_cpa_at,created_at
20.00000000,0.00000000,EUR,0.00000000,0.00000000,0.00000000,0.00000000,EUR,,,,2023-12-24,,1313772,697,90750,false,false,false,0.00000000,0.00000000,,,2023-12-24
20.00000000,0.00000000,EUR,0.00000000,0.00000000,0.00000000,0.00000000,EUR,,,,2023-12-08,,1313779,698,90744,false,false,false,0.00000000,0.00000000,,,2023-12-25
100.00000000,0.00000000,EUR,0.00000000,75.66000000,0.00000000,0.00000000,EUR,,,,2023-12-09,,1313780,698,90733,false,false,false,0.00000000,0.00000000,,,2023-12-25
50.00000000,0.00000000,EUR,0.00000000,39.00000000,0.00000000,0.00000000,EUR,,,,2023-12-10,,1313781,698,90734,false,false,false,0.00000000,0.00000000,,,2023-12-25
0.00000000,0.00000000,EUR,0.00000000,-0.75000000,0.00000000,0.00000000,EUR,,,,2023-12-10,,1313782,698,90749,false,false,false,0.00000000,0.00000000,,,2023-12-25
10.00000000,0.00000000,EUR,0.00000000,2.92000000,0.00000000,0.00000000,EUR,,,,2023-12-22,,1313783,698,90741,false,false,false,0.00000000,0.00000000,,,2023-12-25
0.00000000,0.00000000,EUR,0.00000000,6.08000000,0.00000000,0.00000000,EUR,,,,2023-12-24,,1313784,698,90750,false,false,false,0.00000000,0.00000000,,,2023-12-25
0.00000000,0.00000000,EUR,0.00000000,1.80000000,0.00000000,0.00000000,EUR,,,,2023-12-07,,1313789,700,90727,false,false,false,0.00000000,0.00000000,,,2023-12-27
10.00000000,0.00000000,EUR,0.00000000,3.71000000,0.00000000,0.00000000,EUR,,,,2023-12-19,,1313790,700,90736,false,false,false,0.00000000,0.00000000,,,2023-12-27
0.00000000,0.00000000,EUR,0.00000000,-1.20000000,0.00000000,0.00000000,EUR,,,,2023-12-22,,1313791,700,90741,false,false,false,0.00000000,0.00000000,,,2023-12-27
0.00000000,0.00000000,EUR,0.00000000,2.28000000,0.00000000,0.00000000,EUR,,,,2023-12-24,,1313792,700,90750,false,false,false,0.00000000,0.00000000,,,2023-12-27
0.00000000,0.00000000,EUR,0.00000000,1.80000000,0.00000000,0.00000000,EUR,,,,2023-12-07,,1313800,701,90727,false,false,false,0.00000000,0.00000000,,,2023-12-28
0.00000000,0.00000000,EUR,0.00000000,-0.48000000,0.00000000,0.00000000,EUR,,,,2023-12-15,,1313801,701,90747,false,false,false,0.00000000,0.00000000,,,2023-12-28
0.00000000,0.00000000,EUR,0.00000000,-2.37000000,0.00000000,0.00000000,EUR,,,,2023-12-22,,1313802,701,90741,false,false,false,0.00000000,0.00000000,,,2023-12-28
0.00000000,0.00000000,EUR,0.00000000,0.68000000,0.00000000,0.00000000,EUR,,,,2023-12-24,,1313803,701,90750,false,false,false,0.00000000,0.00000000,,,2023-12-28
0.00000000,0.00000000,EUR,0.00000000,1.88000000,0.00000000,0.00000000,EUR,,,,2023-12-07,,1313817,702,90727,false,false,false,0.00000000,0.00000000,,,2023-12-29
10.00000000,0.00000000,EUR,0.00000000,7.54000000,0.00000000,0.00000000,EUR,,,,2023-12-15,,1313818,702,90731,false,false,false,0.00000000,0.00000000,,,2023-12-29
0.00000000,0.00000000,EUR,0.00000000,-0.72000000,0.00000000,0.00000000,EUR,,,,2023-12-22,,1313819,702,90740,false,false,false,0.00000000,0.00000000,,,2023-12-29
0.00000000,0.00000000,EUR,0.00000000,-7.24000000,0.00000000,0.00000000,EUR,,,,2023-12-24,,1313820,702,90750,false,false,false,0.00000000,0.00000000,,,2023-12-29
0.00000000,0.00000000,EUR,0.00000000,-2.25000000,0.00000000,0.00000000,EUR,,,,2023-12-07,,1313823,704,90727,false,false,false,0.00000000,0.00000000,,,2023-12-31
0.00000000,0.00000000,EUR,0.00000000,-2.78000000,0.00000000,0.00000000,EUR,,,,2023-12-24,,1313824,704,90750,false,false,false,0.00000000,0.00000000,,,2023-12-31
0.00000000,0.00000000,EUR,0.00000000,3.63000000,0.00000000,0.00000000,EUR,,,,2023-12-07,,1313830,705,90727,false,false,false,0.00000000,0.00000000,,,2024-01-01
0.00000000,0.00000000,EUR,0.00000000,-1.04000000,0.00000000,0.00000000,EUR,,,,2023-12-24,,1313831,705,90750,false,false,false,0.00000000,0.00000000,,,2024-01-01
0.00000000,0.00000000,EUR,0.00000000,7.62000000,0.00000000,0.00000000,EUR,,,,2023-12-07,,1313841,706,90727,false,false,false,0.00000000,0.00000000,,,2024-01-02
0.00000000,0.00000000,EUR,0.00000000,15.92000000,0.00000000,0.00000000,EUR,,,,2023-12-09,,1313842,706,90745,false,false,false,0.00000000,0.00000000,,,2024-01-02
0.00000000,0.00000000,EUR,0.00000000,-0.20000000,0.00000000,0.00000000,EUR,,,,2023-12-10,,1313843,706,90753,false,false,false,0.00000000,0.00000000,,,2024-01-02
10.00000000,0.00000000,EUR,0.00000000,-26.36000000,0.00000000,0.00000000,EUR,,,,2023-12-10,,1313844,706,90734,false,false,false,0.00000000,0.00000000,,,2024-01-02
0.00000000,0.00000000,EUR,0.00000000,-1.20000000,0.00000000,0.00000000,EUR,,,,2023-12-14,,1313845,706,90754,false,false,false,0.00000000,0.00000000,,,2024-01-02
0.00000000,0.00000000,EUR,0.00000000,-0.08000000,0.00000000,0.00000000,EUR,,,,2023-12-15,,1313846,706,90731,false,false,false,0.00000000,0.00000000,,,2024-01-02
0.00000000,0.00000000,EUR,0.00000000,1.32000000,0.00000000,0.00000000,EUR,,,,2023-12-24,,1313847,706,90750,false,false,false,0.00000000,0.00000000,,,2024-01-02
0.00000000,0.00000000,EUR,0.00000000,-25.60000000,0.00000000,0.00000000,EUR,,,,2023-12-07,,1313858,707,90727,false,false,false,0.00000000,0.00000000,,,2024-01-03
0.00000000,0.00000000,EUR,0.00000000,8.68000000,0.00000000,0.00000000,EUR,,,,2023-12-10,,1313859,707,90734,false,false,false,0.00000000,0.00000000,,,2024-01-03
0.00000000,0.00000000,EUR,0.00000000,0.52000000,0.00000000,0.00000000,EUR,,,,2023-12-24,,1313860,707,90750,false,false,false,0.00000000,0.00000000,,,2024-01-03
0.00000000,0.00000000,EUR,0.00000000,-6.99000000,0.00000000,0.00000000,EUR,,,,2023-12-07,,1313870,708,90727,false,false,false,0.00000000,0.00000000,,,2024-01-04
40.00000000,0.00000000,EUR,0.00000000,31.21000000,0.00000000,0.00000000,EUR,,,,2023-12-10,,1313871,708,90734,false,false,false,0.00000000,0.00000000,,,2024-01-04
0.00000000,0.00000000,EUR,0.00000000,-2.40000000,0.00000000,0.00000000,EUR,,,,2023-12-10,,1313872,708,90749,false,false,false,0.00000000,0.00000000,,,2024-01-04
10.00000000,0.00000000,EUR,0.00000000,6.42000000,0.00000000,0.00000000,EUR,,,,2023-12-22,,1313873,708,90741,false,false,false,0.00000000,0.00000000,,,2024-01-04
0.00000000,0.00000000,EUR,0.00000000,2.04000000,0.00000000,0.00000000,EUR,,,,2023-12-24,,1313874,708,90750,false,false,false,0.00000000,0.00000000,,,2024-01-04
10.00000000,0.00000000,EUR,0.00000000,21.52000000,0.00000000,0.00000000,EUR,,,,2023-12-07,,1313880,709,90727,false,false,false,0.00000000,0.00000000,,,2024-01-05
0.00000000,0.00000000,EUR,0.00000000,1.13000000,0.00000000,0.00000000,EUR,,,,2023-12-10,,1313881,709,90753,false,false,false,0.00000000,0.00000000,,,2024-01-05
0.00000000,0.00000000,EUR,0.00000000,-0.07000000,0.00000000,0.00000000,EUR,,,,2023-12-10,,1313882,709,90749,false,false,false,0.00000000,0.00000000,,,2024-01-05
0.00000000,0.00000000,EUR,0.00000000,0.76000000,0.00000000,0.00000000,EUR,,,,2023-12-24,,1313883,709,90750,false,false,false,0.00000000,0.00000000,,,2024-01-05
0.00000000,0.00000000,EUR,0.00000000,-1.20000000,0.00000000,0.00000000,EUR,,,,2024-01-04,,1313884,709,90756,false,false,false,0.00000000,0.00000000,,,2024-01-05
10.00000000,0.00000000,EUR,0.00000000,5.32000000,0.00000000,0.00000000,EUR,,,,2023-12-05,,1313893,710,90723,false,false,false,0.00000000,0.00000000,,,2024-01-06
10.00000000,0.00000000,EUR,0.00000000,11.41000000,0.00000000,0.00000000,EUR,,,,2023-12-07,,1313894,710,90727,false,false,false,0.00000000,0.00000000,,,2024-01-06
10.00000000,0.00000000,EUR,0.00000000,7.18000000,0.00000000,0.00000000,EUR,,,,2023-12-19,,1313895,710,90736,false,false,false,0.00000000,0.00000000,,,2024-01-06
10.00000000,0.00000000,EUR,0.00000000,7.02000000,0.00000000,0.00000000,EUR,,,,2023-12-23,,1313896,710,90757,false,false,false,0.00000000,0.00000000,,,2024-01-06
0.00000000,0.00000000,EUR,0.00000000,-0.34000000,0.00000000,0.00000000,EUR,,,,2023-12-24,,1313897,710,90750,false,false,false,0.00000000,0.00000000,,,2024-01-06
0.00000000,0.00000000,EUR,0.00000000,2.28000000,0.00000000,0.00000000,EUR,,,,2023-12-05,,1313913,711,90723,false,false,false,0.00000000,0.00000000,,,2024-01-07
0.00000000,0.00000000,EUR,0.00000000,7.66000000,0.00000000,0.00000000,EUR,,,,2023-12-07,,1313914,711,90727,false,false,false,0.00000000,0.00000000,,,2024-01-07
0.00000000,0.00000000,EUR,0.00000000,-1.20000000,0.00000000,0.00000000,EUR,,,,2023-12-08,,1313915,711,90744,false,false,false,0.00000000,0.00000000,,,2024-01-07
0.00000000,0.00000000,EUR,0.00000000,15.20000000,0.00000000,0.00000000,EUR,,,,2023-12-10,,1313916,711,90734,false,false,false,0.00000000,0.00000000,,,2024-01-07
0.00000000,0.00000000,EUR,0.00000000,-1.20000000,0.00000000,0.00000000,EUR,,,,2023-12-15,,1313917,711,90747,false,false,false,0.00000000,0.00000000,,,2024-01-07
10.00000000,0.00000000,EUR,0.00000000,6.08000000,0.00000000,0.00000000,EUR,,,,2023-12-20,,1313918,711,90735,false,false,false,0.00000000,0.00000000,,,2024-01-07
0.00000000,0.00000000,EUR,0.00000000,-0.48000000,0.00000000,0.00000000,EUR,,,,2023-12-23,,1313919,711,90757,false,false,false,0.00000000,0.00000000,,,2024-01-07
0.00000000,0.00000000,EUR,0.00000000,1.52000000,0.00000000,0.00000000,EUR,,,,2023-12-24,,1313920,711,90750,false,false,false,0.00000000,0.00000000,,,2024-01-07
10.00000000,0.00000000,EUR,0.00000000,7.60000000,0.00000000,0.00000000,EUR,,,,2024-01-07,,1313921,711,90760,false,false,false,0.00000000,0.00000000,,,2024-01-07
80.00000000,0.00000000,EUR,0.00000000,-52.50000000,0.00000000,0.00000000,EUR,,,,2024-01-07,,1313922,711,90761,false,false,false,0.00000000,0.00000000,,,2024-01-07
10.00000000,0.00000000,EUR,0.00000000,7.45000000,0.00000000,0.00000000,EUR,,,,2024-01-07,,1313923,711,90762,false,false,false,0.00000000,0.00000000,,,2024-01-07
10.00000000,0.00000000,EUR,0.00000000,10.80000000,0.00000000,0.00000000,EUR,,,,2023-12-07,,1313931,712,90727,false,false,false,0.00000000,0.00000000,,,2024-01-08
0.00000000,0.00000000,EUR,0.00000000,0.01000000,0.00000000,0.00000000,EUR,,,,2023-12-10,,1313932,712,90749,false,false,false,0.00000000,0.00000000,,,2024-01-08
10.00000000,0.00000000,EUR,0.00000000,3.69000000,0.00000000,0.00000000,EUR,,,,2023-12-07,,1313942,714,90727,false,false,false,0.00000000,0.00000000,,,2024-01-10
0.00000000,0.00000000,EUR,0.00000000,-2.02000000,0.00000000,0.00000000,EUR,,,,2023-12-07,,1313943,714,90728,false,false,false,0.00000000,0.00000000,,,2024-01-10
10.00000000,0.00000000,EUR,0.00000000,-16.91000000,0.00000000,0.00000000,EUR,,,,2023-12-09,,1313944,714,90745,false,false,false,0.00000000,0.00000000,,,2024-01-10
10.00000000,0.00000000,EUR,0.00000000,7.35000000,0.00000000,0.00000000,EUR,,,,2023-12-19,,1313945,714,90736,false,false,false,0.00000000,0.00000000,,,2024-01-10
0.00000000,0.00000000,EUR,0.00000000,0.76000000,0.00000000,0.00000000,EUR,,,,2023-12-20,,1313946,714,90735,false,false,false,0.00000000,0.00000000,,,2024-01-10
10.00000000,0.00000000,EUR,0.00000000,1.52000000,0.00000000,0.00000000,EUR,,,,2024-01-04,,1313947,714,90756,false,false,false,0.00000000,0.00000000,,,2024-01-10
0.00000000,0.00000000,EUR,0.00000000,-2.40000000,0.00000000,0.00000000,EUR,,,,2024-01-07,,1313948,714,90760,false,false,false,0.00000000,0.00000000,,,2024-01-10
500.00000000,0.00000000,EUR,0.00000000,374.92000000,0.00000000,0.00000000,EUR,,,,2024-01-10,,1313949,714,90763,false,false,false,0.00000000,0.00000000,,,2024-01-10
40.00000000,0.00000000,EUR,0.00000000,31.20000000,0.00000000,0.00000000,EUR,,,,2023-12-10,,1313954,715,90734,false,false,false,0.00000000,0.00000000,,,2024-01-11
0.00000000,0.00000000,EUR,0.00000000,-0.72000000,0.00000000,0.00000000,EUR,,,,2023-12-15,,1313955,715,90747,false,false,false,0.00000000,0.00000000,,,2024-01-11
0.00000000,0.00000000,EUR,0.00000000,0.76000000,0.00000000,0.00000000,EUR,,,,2023-12-20,,1313956,715,90735,false,false,false,0.00000000,0.00000000,,,2024-01-11
0.00000000,0.00000000,EUR,0.00000000,-0.89000000,0.00000000,0.00000000,EUR,,,,2023-12-24,,1313957,715,90750,false,false,false,0.00000000,0.00000000,,,2024-01-11
0.00000000,0.00000000,EUR,0.00000000,6.18000000,0.00000000,0.00000000,EUR,,,,2024-01-04,,1313958,715,90756,false,false,false,0.00000000,0.00000000,,,2024-01-11
0.00000000,0.00000000,EUR,0.00000000,0.07000000,0.00000000,0.00000000,EUR,,,,2024-01-10,,1313959,715,90763,false,false,false,0.00000000,0.00000000,,,2024-01-11
0.00000000,0.00000000,EUR,0.00000000,-1.20000000,0.00000000,0.00000000,EUR,,,,2024-01-10,,1313960,715,90764,false,false,false,0.00000000,0.00000000,,,2024-01-11
90.00000000,0.00000000,EUR,0.00000000,68.65000000,0.00000000,0.00000000,EUR,,,,2023-12-08,,1313967,716,90730,false,false,false,0.00000000,0.00000000,,,2024-01-12
10.00000000,0.00000000,EUR,0.00000000,7.80000000,0.00000000,0.00000000,EUR,,,,2023-12-10,,1313968,716,90734,false,false,false,0.00000000,0.00000000,,,2024-01-12
0.00000000,0.00000000,EUR,0.00000000,-0.72000000,0.00000000,0.00000000,EUR,,,,2023-12-15,,1313969,716,90747,false,false,false,0.00000000,0.00000000,,,2024-01-12
0.00000000,0.00000000,EUR,0.00000000,0.66000000,0.00000000,0.00000000,EUR,,,,2023-12-24,,1313970,716,90750,false,false,false,0.00000000,0.00000000,,,2024-01-12
0.00000000,0.00000000,EUR,0.00000000,-1.57000000,0.00000000,0.00000000,EUR,,,,2023-12-24,,1313979,717,90750,false,false,false,0.00000000,0.00000000,,,2024-01-13
0.00000000,0.00000000,EUR,0.00000000,17.67000000,0.00000000,0.00000000,EUR,,,,2023-12-09,,1313995,718,90745,false,false,false,0.00000000,0.00000000,,,2024-01-14
0.00000000,0.00000000,EUR,0.00000000,8.36000000,0.00000000,0.00000000,EUR,,,,2023-12-10,,1313996,718,90734,false,false,false,0.00000000,0.00000000,,,2024-01-14
0.00000000,0.00000000,EUR,0.00000000,-0.72000000,0.00000000,0.00000000,EUR,,,,2023-12-15,,1313997,718,90747,false,false,false,0.00000000,0.00000000,,,2024-01-14
10.00000000,0.00000000,EUR,0.00000000,7.50000000,0.00000000,0.00000000,EUR,,,,2024-01-07,,1313998,718,90760,false,false,false,0.00000000,0.00000000,,,2024-01-14
10.00000000,0.00000000,EUR,0.00000000,1.52000000,0.00000000,0.00000000,EUR,,,,2024-01-14,,1313999,718,90767,false,false,false,0.00000000,0.00000000,,,2024-01-14
20.00000000,0.00000000,EUR,0.00000000,6.37000000,0.00000000,0.00000000,EUR,,,,2023-12-07,,1314008,719,90727,false,false,false,0.00000000,0.00000000,,,2024-01-15
10.00000000,0.00000000,EUR,0.00000000,2.32000000,0.00000000,0.00000000,EUR,,,,2023-12-20,,1314009,719,90735,false,false,false,0.00000000,0.00000000,,,2024-01-15
0.00000000,0.00000000,EUR,0.00000000,0.76000000,0.00000000,0.00000000,EUR,,,,2023-12-24,,1314010,719,90750,false,false,false,0.00000000,0.00000000,,,2024-01-15
0.00000000,0.00000000,EUR,0.00000000,0.77000000,0.00000000,0.00000000,EUR,,,,2024-01-14,,1314011,719,90767,false,false,false,0.00000000,0.00000000,,,2024-01-15
20.00000000,0.00000000,EUR,0.00000000,0.00000000,0.00000000,0.00000000,EUR,,,,2024-01-15,,1314012,719,90768,false,false,false,0.00000000,0.00000000,,,2024-01-15
0.00000000,0.00000000,EUR,0.00000000,-1.20000000,0.00000000,0.00000000,EUR,,,,2024-01-07,,1314016,721,90760,false,false,false,0.00000000,0.00000000,,,2024-01-17
0.00000000,0.00000000,EUR,0.00000000,-1.20000000,0.00000000,0.00000000,EUR,,,,2024-01-15,,1314017,721,90769,false,false,false,0.00000000,0.00000000,,,2024-01-17
0.00000000,0.00000000,EUR,0.00000000,11.25000000,0.00000000,0.00000000,EUR,,,,2023-12-09,,1314022,722,90745,false,false,false,0.00000000,0.00000000,,,2024-01-18
0.00000000,0.00000000,EUR,0.00000000,0.76000000,0.00000000,0.00000000,EUR,,,,2023-12-20,,1314023,722,90735,false,false,false,0.00000000,0.00000000,,,2024-01-18
20.00000000,0.00000000,EUR,0.00000000,15.48000000,0.00000000,0.00000000,EUR,,,,2023-12-23,,1314024,722,90757,false,false,false,0.00000000,0.00000000,,,2024-01-18
0.00000000,0.00000000,EUR,0.00000000,-3.04000000,0.00000000,0.00000000,EUR,,,,2024-01-14,,1314025,722,90767,false,false,false,0.00000000,0.00000000,,,2024-01-18
0.00000000,0.00000000,EUR,0.00000000,-0.95000000,0.00000000,0.00000000,EUR,,,,2024-01-14,,1314029,723,90767,false,false,false,0.00000000,0.00000000,,,2024-01-19
0.00000000,0.00000000,EUR,0.00000000,0.76000000,0.00000000,0.00000000,EUR,,,,2023-12-20,,1314037,724,90735,false,false,false,0.00000000,0.00000000,,,2024-01-20
0.00000000,0.00000000,EUR,0.00000000,3.04000000,0.00000000,0.00000000,EUR,,,,2024-01-14,,1314038,724,90767,false,false,false,0.00000000,0.00000000,,,2024-01-20
50.00000000,0.00000000,EUR,0.00000000,38.80000000,0.00000000,0.00000000,EUR,,,,2023-12-10,,1314053,725,90734,false,false,false,0.00000000,0.00000000,,,2024-01-21
10.00000000,0.00000000,EUR,0.00000000,-12.79000000,0.00000000,0.00000000,EUR,,,,2023-12-15,,1314054,725,90731,false,false,false,0.00000000,0.00000000,,,2024-01-21
0.00000000,0.00000000,EUR,0.00000000,3.80000000,0.00000000,0.00000000,EUR,,,,2024-01-14,,1314055,725,90767,false,false,false,0.00000000,0.00000000,,,2024-01-21
0.00000000,0.00000000,EUR,0.00000000,3.04000000,0.00000000,0.00000000,EUR,,,,2023-12-15,,1314063,726,90731,false,false,false,0.00000000,0.00000000,,,2024-01-22
0.00000000,0.00000000,EUR,0.00000000,0.76000000,0.00000000,0.00000000,EUR,,,,2024-01-14,,1314064,726,90767,false,false,false,0.00000000,0.00000000,,,2024-01-22
100.00000000,0.00000000,EUR,0.00000000,76.00000000,0.00000000,0.00000000,EUR,,,,2023-12-09,,1314071,727,90733,false,false,false,0.00000000,0.00000000,,,2024-01-23
50.00000000,0.00000000,EUR,0.00000000,38.98000000,0.00000000,0.00000000,EUR,,,,2023-12-10,,1314072,727,90734,false,false,false,0.00000000,0.00000000,,,2024-01-23
