deposit,stake,currency_condition,fixed_income,net_revenue,revenue_share,revenue_share_cpa,currency_fixed_income,cpa_at,cpa_simulated_at,cpa_affiliate_at,registered_at,first_deposit_at,id,fx_partner_id,account_report_id,is_cpa_betenlace,is_cpa_partner,is_first_deposit_count,max_revenue_share,max_revenue_share_cpa,max_revenue_share_at,max_revenue_share_cpa_at,created_at
0.00000000,0.00000000,EUR,0.00000000,7.58000000,0.00000000,0.00000000,EUR,,,,2023-10-25,,1313737,696,90737,false,false,false,0.00000000,0.00000000,,,2023-12-23
0.00000000,0.00000000,EUR,0.00000000,0.02000000,0.00000000,0.00000000,EUR,,,,2023-10-25,,1313738,696,90709,false,false,false,0.00000000,0.00000000,,,2023-12-23
10.00000000,0.00000000,EUR,0.00000000,7.60000000,0.00000000,0.00000000,EUR,,,,2023-10-26,,1313739,696,90738,false,false,false,0.00000000,0.00000000,,,2023-12-23
10.00000000,0.00000000,EUR,0.00000000,6.08000000,0.00000000,0.00000000,EUR,,,,2023-10-29,,1313740,696,90711,false,false,false,0.00000000,0.00000000,,,2023-12-23
0.00000000,0.00000000,EUR,0.00000000,-0.48000000,0.00000000,0.00000000,EUR,,,,2023-10-29,,1313741,696,90739,false,false,false,0.00000000,0.00000000,,,2023-12-23
0.00000000,0.00000000,EUR,0.00000000,0.76000000,0.00000000,0.00000000,EUR,,,,2023-10-31,,1313742,696,90712,false,false,false,0.00000000,0.00000000,,,2023-12-23
0.00000000,0.00000000,EUR,0.00000000,7.60000000,0.00000000,0.00000000,EUR,,,,2023-11-03,,1313743,696,90713,false,false,false,0.00000000,0.00000000,,,2023-12-23
0.00000000,0.00000000,EUR,0.00000000,11.40000000,0.00000000,0.00000000,EUR,,,,2023-11-03,,1313744,696,90702,false,false,false,0.00000000,0.00000000,,,2023-12-23
0.00000000,0.00000000,EUR,0.00000000,3.04000000,0.00000000,0.00000000,EUR,,,,2023-11-05,,1313745,696,90743,false,false,false,0.00000000,0.00000000,,,2023-12-23
0.00000000,0.00000000,EUR,0.00000000,-0.06000000,0.00000000,0.00000000,EUR,,,,2023-12-03,,1313746,696,90718,false,false,false,0.00000000,0.00000000,,,2023-12-23
